
=== [2026-06-10T23:38:45Z] v14d_binary_v2_a_p0i4_ORBITWARS_SHAPING_RELEASE_0.0075_7b50688ef3 phase=a kind=probe chunk=400 env={"ORBITWARS_SHAPING_HOLD_BONUS": 0.004, "ORBITWARS_SHAPING_CAPTURE": 0.04, "ORBITWARS_SHAPING_RELEASE": 0.0075, "ORBITWARS_SHAPING_RELEASE_K": 17.0, "ORBITWARS_SHAPING_PROD_SHARE_DELTA": 0.025, "ORBITWARS_SHAPING_ONE_SHIP_PENALTY": 0.04} ppo={"ent_coef_emit": 0.004, "lr_peak": 4e-05} ===
[reward] kaggle-aligned: terminal +1 win/+1 tie>0/-1 loss/-1 double-wipeout; is_terminal at step >= episode_steps-2; SHAPING_SCALE=0.0; v1: KEEP_HOME=0.0 FLEET_SIZE=0.0/norm20.0; v2 (expert-replay calibrated): PROD_SHARE=0.0 PLANET_SHARE=0.0 FLEET_LOG=0.0/ref500.0/floor0.3; v3 (top10-2630ep calibrated): PROD_SHARE_DELTA=0.025 EMIT_LOG=0.0 EMIT_GATED=0.0 RELEASE=0.0075/K17.0 CAPTURE=0.04; episode_steps=500 (kaggle=500, mismatch=False)
[symmetric] Frog Parade style: same params drive BOTH players, no frozen/strong/buffer opponents, zero_sum_value=True
upd   33  steps   69632  sps 924  opp symm  loss -0.093  pg -0.0811  v 0.005  ev +0.88  adv_std 0.099  tR +1.00  ent[s/d/p/e] 0.90/2.53/1.56/0.33  emits 0.11  spf 83.4  z0 0.90  garr 102.5  tG 422  e2 0.01  nF 1.0  pS 0.15  ptS 0.15  fLog 0.65  pdΔ -0.3465  pkR 21.30  clip 0.06  kl +0.002
upd   34  steps   71680  sps 943  opp symm  loss -0.137  pg -0.1257  v 0.007  ev +0.91  adv_std 0.105  tR +0.00  ent[s/d/p/e] 1.10/2.60/1.46/0.33  emits 0.13  spf 74.4  z0 0.89  garr 118.5  tG 499  e2 0.02  nF 1.2  pS 0.19  ptS 0.18  fLog 0.66  pdΔ -0.3090  pkR 6.83  clip 0.05  kl -0.001
upd   35  steps   73728  sps 962  opp symm  loss -0.045  pg -0.0327  v 0.005  ev +0.94  adv_std 0.094  tR +0.00  ent[s/d/p/e] 1.30/2.63/1.42/0.34  emits 0.12  spf 102.9  z0 0.90  garr 146.6  tG 734  e2 0.02  nF 1.2  pS 0.24  ptS 0.22  fLog 0.71  pdΔ -0.2634  pkR 5.47  clip 0.05  kl +0.001
upd   36  steps   75776  sps 980  opp symm  loss -0.012  pg +0.0007  v 0.004  ev +0.96  adv_std 0.085  tR +0.00  ent[s/d/p/e] 1.46/2.63/1.41/0.32  emits 0.11  spf 121.3  z0 0.90  garr 178.2  tG 996  e2 0.01  nF 1.0  pS 0.26  ptS 0.25  fLog 0.73  pdΔ -0.2364  pkR 4.58  clip 0.02  kl -0.000
upd   37  steps   77824  sps 999  opp symm  loss +0.003  pg +0.0160  v 0.005  ev +0.95  adv_std 0.096  tR -1.00  ent[s/d/p/e] 1.53/2.62/1.41/0.32  emits 0.13  spf 152.6  z0 0.89  garr 195.8  tG 1198  e2 0.01  nF 1.0  pS 0.29  ptS 0.27  fLog 0.76  pdΔ -0.2082  pkR 4.05  clip 0.03  kl +0.002
upd   38  steps   79872  sps 1016  opp symm  loss -0.037  pg -0.0238  v 0.005  ev +0.97  adv_std 0.083  tR +0.00  ent[s/d/p/e] 1.64/2.63/1.45/0.33  emits 0.10  spf 158.9  z0 0.91  garr 214.3  tG 1407  e2 0.01  nF 0.9  pS 0.31  ptS 0.30  fLog 0.77  pdΔ -0.1856  pkR 2.73  clip 0.03  kl +0.001
upd   39  steps   81920  sps 1034  opp symm  loss +0.025  pg +0.0380  v 0.004  ev +0.98  adv_std 0.083  tR +0.00  ent[s/d/p/e] 1.69/2.60/1.38/0.32  emits 0.14  spf 164.3  z0 0.88  garr 238.4  tG 1673  e2 0.02  nF 1.1  pS 0.33  ptS 0.32  fLog 0.78  pdΔ -0.1655  pkR 2.57  clip 0.06  kl +0.002
upd   40  steps   83968  sps 1051  opp symm  loss +0.032  pg +0.0452  v 0.003  ev +0.98  adv_std 0.077  tR +1.00  ent[s/d/p/e] 1.70/2.54/1.31/0.34  emits 0.13  spf 175.2  z0 0.89  garr 250.5  tG 1865  e2 0.02  nF 1.2  pS 0.35  ptS 0.34  fLog 0.78  pdΔ -0.1476  pkR 2.64  clip 0.04  kl +0.000
upd   41  steps   86016  sps 1068  opp symm  loss -0.016  pg -0.0028  v 0.005  ev +0.98  adv_std 0.089  tR -1.00  ent[s/d/p/e] 1.74/2.53/1.26/0.36  emits 0.12  spf 206.5  z0 0.90  garr 272.1  tG 2084  e2 0.02  nF 0.9  pS 0.36  ptS 0.35  fLog 0.80  pdΔ -0.1395  pkR 2.74  clip 0.04  kl +0.001
upd   42  steps   88064  sps 1085  opp symm  loss -0.068  pg -0.0555  v 0.007  ev +0.97  adv_std 0.104  tR +1.00  ent[s/d/p/e] 1.74/2.53/1.35/0.40  emits 0.15  spf 225.3  z0 0.88  garr 282.4  tG 2191  e2 0.02  nF 1.1  pS 0.36  ptS 0.35  fLog 0.81  pdΔ -0.1441  pkR 2.87  clip 0.06  kl +0.003
