[reward] kaggle-aligned: terminal +1 win/+1 tie>0/-1 loss/-1 double-wipeout; is_terminal at step >= episode_steps-2; SHAPING_SCALE=0.0; v1: KEEP_HOME=0.0 FLEET_SIZE=0.0/norm20.0; v2 (expert-replay calibrated): PROD_SHARE=0.0 PLANET_SHARE=0.0 FLEET_LOG=0.0/ref500.0/floor0.3; v3 (top10-2630ep calibrated): PROD_SHARE_DELTA=0.0 EMIT_LOG=0.0 EMIT_GATED=0.0 RELEASE=0.0/K20.0 CAPTURE=0.0; episode_steps=500 (kaggle=500, mismatch=False)
[symmetric] Frog Parade self-play: same params for both players, warmup=0 updates vs random
upd   46  steps  192512  sps 738  opp symm  loss -0.055  pg -0.0050  v 0.009  ev +0.97  adv_std 0.164  tR +0.23  ent[s/d/p/e] 1.20/2.65/0.41/0.61  emits 1.69  spf 17.5  z0 0.07  garr 14.7  tG 187  e2 0.35  nF 27.7  pS 0.28  ptS 0.27  fLog 0.35  pdΔ -0.2222  pkR 11.57  clip 0.40  kl +0.066
upd   47  steps  196608  sps 741  opp symm  loss -0.065  pg -0.0128  v 0.008  ev +0.98  adv_std 0.154  tR +0.11  ent[s/d/p/e] 1.27/2.67/0.41/0.61  emits 1.77  spf 18.3  z0 0.08  garr 17.2  tG 243  e2 0.39  nF 30.3  pS 0.31  ptS 0.30  fLog 0.35  pdΔ -0.1937  pkR 15.17  clip 0.41  kl +0.068
upd   48  steps  200704  sps 744  opp symm  loss -0.070  pg -0.0182  v 0.008  ev +0.98  adv_std 0.162  tR -0.08  ent[s/d/p/e] 1.23/2.67/0.42/0.63  emits 1.72  spf 17.5  z0 0.09  garr 17.8  tG 247  e2 0.39  nF 30.3  pS 0.29  ptS 0.28  fLog 0.34  pdΔ -0.2109  pkR 18.88  clip 0.36  kl +0.045
upd   49  steps  204800  sps 747  opp symm  loss -0.071  pg -0.0171  v 0.008  ev +0.98  adv_std 0.166  tR +0.50  ent[s/d/p/e] 1.38/2.70/0.48/0.63  emits 1.81  spf 18.1  z0 0.06  garr 19.8  tG 272  e2 0.41  nF 32.9  pS 0.34  ptS 0.33  fLog 0.35  pdΔ -0.1634  pkR 18.63  clip 0.40  kl +0.069
upd   50  steps  208896  sps 750  opp symm  loss -0.067  pg -0.0145  v 0.009  ev +0.97  adv_std 0.161  tR -0.14  ent[s/d/p/e] 1.29/2.69/0.43/0.64  emits 1.78  spf 16.6  z0 0.06  garr 16.2  tG 218  e2 0.40  nF 31.6  pS 0.31  ptS 0.31  fLog 0.35  pdΔ -0.1861  pkR 8.73  clip 0.41  kl +0.074
upd   51  steps  212992  sps 753  opp symm  loss -0.066  pg -0.0164  v 0.012  ev +0.97  adv_std 0.186  tR -0.33  ent[s/d/p/e] 1.22/2.64/0.43/0.64  emits 1.62  spf 18.5  z0 0.07  garr 19.6  tG 279  e2 0.37  nF 28.8  pS 0.32  ptS 0.31  fLog 0.35  pdΔ -0.1808  pkR 7.64  clip 0.42  kl +0.081
upd   52  steps  217088  sps 755  opp symm  loss -0.067  pg -0.0148  v 0.010  ev +0.97  adv_std 0.170  tR +0.33  ent[s/d/p/e] 1.31/2.64/0.44/0.65  emits 1.81  spf 19.4  z0 0.05  garr 21.3  tG 301  e2 0.45  nF 31.0  pS 0.33  ptS 0.32  fLog 0.36  pdΔ -0.1686  pkR 8.81  clip 0.41  kl +0.069
upd   53  steps  221184  sps 758  opp symm  loss -0.072  pg -0.0179  v 0.008  ev +0.98  adv_std 0.154  tR +0.12  ent[s/d/p/e] 1.35/2.65/0.46/0.65  emits 1.67  spf 19.0  z0 0.06  garr 20.0  tG 276  e2 0.39  nF 31.3  pS 0.33  ptS 0.32  fLog 0.36  pdΔ -0.1717  pkR 9.60  clip 0.39  kl +0.060
upd   54  steps  225280  sps 760  opp symm  loss -0.069  pg -0.0183  v 0.011  ev +0.97  adv_std 0.190  tR +0.17  ent[s/d/p/e] 1.24/2.60/0.46/0.64  emits 1.68  spf 18.6  z0 0.05  garr 20.3  tG 265  e2 0.35  nF 29.5  pS 0.30  ptS 0.29  fLog 0.36  pdΔ -0.1955  pkR 10.22  clip 0.37  kl +0.056
upd   55  steps  229376  sps 763  opp symm  loss -0.073  pg -0.0209  v 0.010  ev +0.97  adv_std 0.181  tR +0.00  ent[s/d/p/e] 1.29/2.63/0.46/0.64  emits 1.81  spf 18.5  z0 0.05  garr 20.4  tG 269  e2 0.42  nF 31.6  pS 0.31  ptS 0.30  fLog 0.36  pdΔ -0.1909  pkR 9.38  clip 0.41  kl +0.070
