[reward] kaggle-aligned: terminal +1 win/+1 tie>0/-1 loss/-1 double-wipeout; is_terminal at step >= episode_steps-2; SHAPING_SCALE=0.0; v1: KEEP_HOME=0.0 FLEET_SIZE=0.0/norm20.0; v2 (expert-replay calibrated): PROD_SHARE=0.0 PLANET_SHARE=0.0 FLEET_LOG=0.0/ref500.0/floor0.3; v3 (top10-2630ep calibrated): PROD_SHARE_DELTA=0.0 EMIT_LOG=0.0 EMIT_GATED=0.0 RELEASE=0.0/K20.0 CAPTURE=0.02; ANTI_HOARD=0.02/thresh0.55; episode_steps=500 (kaggle=500, mismatch=False); wins_needed=2 (multi-match=BO3)
[gated-pool] seed_paths=./ckpt_multi_action_v16a_capture/ckpt_003199.pkl snapshot_current=False
[shape-adapter] padded tensors:
  encoder/planet_proj/kernel: (39, 256) -> (63, 256)
  encoder/global_proj/kernel: (27, 256) -> (427, 256)
  emit_head/fc1/kernel: (527, 64) -> (532, 64)
  pct_head/fc1/kernel: (775, 128) -> (776, 128)
[gated-pool] shape-adapted seed opponent ./ckpt_multi_action_v16a_capture/ckpt_003199.pkl
upd 2739  steps 5611520  sps 1305  opp rand  loss +0.001  pg +0.0000  v 0.001  ev +0.99  adv_std 0.043  tR -0.67  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 622.2  tG 622  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4504  pkR 3.68  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2740  steps 5613568  sps 1306  opp frzn  loss +0.001  pg +0.0000  v 0.001  ev +0.98  adv_std 0.047  tR -0.67  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 604.8  tG 605  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4505  pkR 4.04  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2741  steps 5615616  sps 1306  opp rand  loss +0.001  pg +0.0000  v 0.002  ev +0.96  adv_std 0.065  tR +0.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 580.3  tG 580  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4501  pkR 4.17  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2742  steps 5617664  sps 1307  opp rand  loss +0.000  pg -0.0000  v 0.000  ev +0.99  adv_std 0.025  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 625.9  tG 626  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4501  pkR 3.30  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2743  steps 5619712  sps 1307  opp rand  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.032  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 688.0  tG 688  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4502  pkR 3.23  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2744  steps 5621760  sps 1307  opp rand  loss +0.001  pg +0.0000  v 0.002  ev +0.96  adv_std 0.070  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 699.3  tG 699  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4505  pkR 3.41  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2745  steps 5623808  sps 1308  opp rand  loss +0.001  pg +0.0000  v 0.001  ev +0.98  adv_std 0.049  tR -0.60  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 647.1  tG 647  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4506  pkR 3.82  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2746  steps 5625856  sps 1308  opp rand  loss +0.001  pg -0.0000  v 0.002  ev +0.97  adv_std 0.050  tR -0.50  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 637.4  tG 637  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4507  pkR 3.41  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2747  steps 5627904  sps 1308  opp frzn  loss +0.000  pg +0.0000  v 0.000  ev +0.99  adv_std 0.026  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 634.1  tG 634  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4505  pkR 3.59  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2748  steps 5629952  sps 1309  opp rand  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.029  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 596.9  tG 597  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4509  pkR 3.92  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2749  steps 5632000  sps 1309  opp rand  loss +0.000  pg +0.0000  v 0.000  ev +0.99  adv_std 0.023  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 618.7  tG 619  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4512  pkR 3.41  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2750  steps 5634048  sps 1309  opp rand  loss +0.001  pg +0.0000  v 0.003  ev +0.96  adv_std 0.069  tR -0.50  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 581.3  tG 581  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4515  pkR 3.86  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2751  steps 5636096  sps 1310  opp rand  loss +0.002  pg +0.0000  v 0.004  ev +0.93  adv_std 0.082  tR +1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 591.7  tG 592  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4517  pkR 3.51  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2752  steps 5638144  sps 1310  opp rand  loss +0.001  pg +0.0000  v 0.002  ev +0.97  adv_std 0.057  tR +0.33  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 636.1  tG 636  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4517  pkR 3.50  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2753  steps 5640192  sps 1311  opp rand  loss +0.001  pg -0.0000  v 0.002  ev +0.97  adv_std 0.049  tR -0.60  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 658.0  tG 658  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4518  pkR 3.53  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2754  steps 5642240  sps 1311  opp rand  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.030  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 645.3  tG 645  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4526  pkR 3.63  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2755  steps 5644288  sps 1311  opp rand  loss +0.000  pg +0.0000  v 0.000  ev +0.99  adv_std 0.025  tR -0.78  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 611.2  tG 611  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4530  pkR 4.04  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2756  steps 5646336  sps 1312  opp rand  loss +0.000  pg +0.0000  v 0.000  ev +0.99  adv_std 0.030  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 606.8  tG 607  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4520  pkR 4.10  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2757  steps 5648384  sps 1312  opp frzn  loss +0.000  pg +0.0000  v 0.000  ev +0.99  adv_std 0.027  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 567.7  tG 568  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4520  pkR 3.57  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2758  steps 5650432  sps 1312  opp rand  loss +0.000  pg +0.0000  v 0.000  ev +0.99  adv_std 0.024  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 607.5  tG 608  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4521  pkR 3.60  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2759  steps 5652480  sps 1313  opp rand  loss +0.002  pg +0.0000  v 0.004  ev +0.92  adv_std 0.079  tR +0.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 668.0  tG 668  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4523  pkR 3.52  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2760  steps 5654528  sps 1313  opp frzn  loss +0.002  pg +0.0000  v 0.004  ev +0.94  adv_std 0.086  tR -0.50  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 618.3  tG 618  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4528  pkR 3.97  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2761  steps 5656576  sps 1313  opp rand  loss +0.001  pg +0.0000  v 0.002  ev +0.96  adv_std 0.069  tR -0.33  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 555.8  tG 556  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4532  pkR 3.78  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2762  steps 5658624  sps 1314  opp rand  loss +0.001  pg +0.0000  v 0.001  ev +0.98  adv_std 0.041  tR -0.60  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 550.3  tG 550  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4524  pkR 3.94  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2763  steps 5660672  sps 1314  opp rand  loss +0.000  pg +0.0000  v 0.000  ev +0.99  adv_std 0.027  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 587.5  tG 588  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4520  pkR 4.01  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2764  steps 5662720  sps 1315  opp frzn  loss +0.000  pg +0.0000  v 0.000  ev +1.00  adv_std 0.031  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 560.5  tG 560  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4533  pkR 4.14  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2765  steps 5664768  sps 1315  opp rand  loss +0.001  pg +0.0000  v 0.002  ev +0.98  adv_std 0.063  tR +0.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 551.2  tG 551  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4540  pkR 4.22  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2766  steps 5666816  sps 1315  opp rand  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.033  tR +0.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 512.6  tG 513  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4540  pkR 3.72  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2767  steps 5668864  sps 1316  opp frzn  loss +0.001  pg +0.0000  v 0.001  ev +0.98  adv_std 0.051  tR -0.33  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 534.8  tG 535  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4542  pkR 3.58  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2768  steps 5670912  sps 1316  opp frzn  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.033  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 531.6  tG 532  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4535  pkR 3.83  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2769  steps 5672960  sps 1316  opp rand  loss +0.000  pg +0.0000  v 0.000  ev +1.00  adv_std 0.031  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 542.6  tG 543  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4532  pkR 3.91  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2770  steps 5675008  sps 1317  opp rand  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.039  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 565.1  tG 565  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4528  pkR 4.02  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2771  steps 5677056  sps 1317  opp rand  loss +0.000  pg +0.0000  v 0.000  ev +1.00  adv_std 0.027  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 527.2  tG 527  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4528  pkR 4.58  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2772  steps 5679104  sps 1317  opp frzn  loss +0.001  pg +0.0000  v 0.003  ev +0.98  adv_std 0.074  tR -0.14  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 488.2  tG 488  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4528  pkR 4.78  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2773  steps 5681152  sps 1318  opp frzn  loss +0.000  pg +0.0000  v 0.000  ev +1.00  adv_std 0.027  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 461.8  tG 462  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4530  pkR 3.04  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2774  steps 5683200  sps 1318  opp frzn  loss +0.000  pg -0.0000  v 0.000  ev +1.00  adv_std 0.024  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 491.2  tG 491  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4531  pkR 2.88  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2775  steps 5685248  sps 1319  opp frzn  loss +0.000  pg +0.0000  v 0.000  ev +1.00  adv_std 0.016  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 498.1  tG 498  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4536  pkR 2.93  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2776  steps 5687296  sps 1319  opp rand  loss +0.001  pg +0.0000  v 0.002  ev +0.99  adv_std 0.053  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 452.7  tG 453  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4537  pkR 3.26  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2777  steps 5689344  sps 1319  opp frzn  loss +0.000  pg +0.0000  v 0.001  ev +1.00  adv_std 0.033  tR -0.71  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 462.1  tG 462  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4533  pkR 3.34  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2778  steps 5691392  sps 1320  opp rand  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.033  tR -0.33  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 457.8  tG 458  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4518  pkR 3.44  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2779  steps 5693440  sps 1320  opp rand  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.037  tR -0.33  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 506.0  tG 506  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4515  pkR 3.15  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2780  steps 5695488  sps 1320  opp frzn  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.033  tR -0.33  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 535.8  tG 536  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4515  pkR 3.22  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2781  steps 5697536  sps 1321  opp rand  loss +0.001  pg +0.0000  v 0.001  ev +0.99  adv_std 0.043  tR -0.20  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 510.4  tG 510  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4514  pkR 3.42  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2782  steps 5699584  sps 1321  opp rand  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.043  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 532.9  tG 533  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4515  pkR 3.11  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2783  steps 5701632  sps 1321  opp frzn  loss +0.001  pg +0.0000  v 0.002  ev +0.99  adv_std 0.058  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 557.2  tG 557  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4517  pkR 3.29  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2784  steps 5703680  sps 1322  opp rand  loss +0.001  pg +0.0000  v 0.002  ev +0.99  adv_std 0.050  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 573.2  tG 573  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4523  pkR 3.49  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2785  steps 5705728  sps 1322  opp frzn  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.040  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 591.1  tG 591  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4521  pkR 3.66  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2786  steps 5707776  sps 1322  opp frzn  loss +0.001  pg -0.0000  v 0.002  ev +0.98  adv_std 0.057  tR -0.78  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 568.6  tG 569  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4523  pkR 4.09  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2787  steps 5709824  sps 1323  opp rand  loss +0.001  pg +0.0000  v 0.002  ev +0.99  adv_std 0.045  tR -0.50  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 543.8  tG 544  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4522  pkR 4.55  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2788  steps 5711872  sps 1323  opp rand  loss +0.001  pg +0.0000  v 0.001  ev +0.99  adv_std 0.051  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 505.6  tG 506  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4526  pkR 3.90  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2789  steps 5713920  sps 1324  opp frzn  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.036  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 559.5  tG 560  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4522  pkR 3.50  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2790  steps 5715968  sps 1324  opp frzn  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.036  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 577.2  tG 577  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4514  pkR 3.55  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2791  steps 5718016  sps 1324  opp frzn  loss +0.002  pg -0.0000  v 0.004  ev +0.95  adv_std 0.073  tR -0.71  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 543.6  tG 544  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4500  pkR 3.99  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2792  steps 5720064  sps 1325  opp rand  loss +0.002  pg +0.0000  v 0.004  ev +0.95  adv_std 0.085  tR -0.50  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 547.9  tG 548  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4505  pkR 4.05  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2793  steps 5722112  sps 1325  opp rand  loss +0.002  pg +0.0000  v 0.004  ev +0.96  adv_std 0.082  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 539.2  tG 539  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4502  pkR 4.02  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2794  steps 5724160  sps 1325  opp frzn  loss +0.000  pg +0.0000  v 0.001  ev +0.99  adv_std 0.039  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 535.8  tG 536  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4500  pkR 3.51  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2795  steps 5726208  sps 1326  opp frzn  loss +0.001  pg +0.0000  v 0.002  ev +0.95  adv_std 0.065  tR -0.33  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 569.9  tG 570  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4494  pkR 3.59  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2796  steps 5728256  sps 1326  opp frzn  loss +0.001  pg +0.0000  v 0.001  ev +0.97  adv_std 0.049  tR -0.71  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 533.7  tG 534  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4497  pkR 4.11  clip 0.00  kl +0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
upd 2797  steps 5730304  sps 1326  opp rand  loss +0.001  pg +0.0000  v 0.002  ev +0.97  adv_std 0.062  tR -1.00  ent[s/d/p/e] 0.00/0.00/0.00/0.00  emits 0.00  spf 0.0  z0 1.00  garr 512.8  tG 513  e2 0.00  nF 0.0  pS 0.05  ptS 0.05  fLog 0.00  pdΔ -0.4503  pkR 3.76  clip 0.00  kl -0.000 align[spf 0.0 e2 0.00 z0 1.00 n=50]
